response	cell_type	term	estimate	statistic	p.value
cg08164371	Eos	smoking_ex	0.0016711189770304198	0.5544768619761989	0.5794435535442803
cg08164371	Eos	smoking_occasional	0.006089507961875042	1.4056979223969115	0.16029238421257527
cg08164371	Eos	Eos_proportion	-0.03714216749017494	-0.48659379256176327	0.6267104997299124
cg08164371	Eos	disease:Eos_proportion	0.09252753188750328	0.9483814471513569	0.3432882984614464
cg13709618	CD4.	(Intercept)	0.23594423712196633	23.07884566750388	1.6620777264185172e-86
cg13709618	CD4.	disease	0.00133177601773258	0.18639144684495745	0.8521960449616192
cg13709618	CD4.	sexF	0.0008326243546359338	0.22319215643686544	0.823456186283849
cg13709618	CD4.	age	0.0003559233565503821	2.4810239688669764	0.013352795748738993
cg13709618	CD4.	smoking_current	0.0024412459764357533	0.5568982421367333	0.5777889432426023
cg13709618	CD4.	smoking_ex	0.0031225972540337953	0.7295141794783839	0.4659503982026505
cg13709618	CD4.	smoking_occasional	-0.0015068003367399892	-0.24448852280025	0.8069297649501823
cg13709618	CD4.	CD4._proportion	0.05370711023081492	1.2747250268135724	0.20286277251546572
cg13709618	CD4.	disease:CD4._proportion	-0.01684832993860878	-0.26652159973662803	0.7899221826225898
cg13709618	CD8.	(Intercept)	0.23688113382053358	23.408514489577264	2.5191960241219243e-88
cg13709618	CD8.	disease	-0.0011454393889960505	-0.17578624154995567	0.8605167119022976
cg13709618	CD8.	sexF	0.0009729064546497395	0.2614362654730545	0.7938390372746922
cg13709618	CD8.	age	0.0003627018266011891	2.525781615174408	0.01178097615991111
cg13709618	CD8.	smoking_current	0.0029740888533370726	0.6803602560015601	0.49651901090599704
cg13709618	CD8.	smoking_ex	0.0036448813198493115	0.8494583608281179	0.39593952367830976
cg13709618	CD8.	smoking_occasional	-0.0012902397553880213	-0.20931039002389099	0.8342716236059913
cg13709618	CD8.	CD8._proportion	0.04953017402630944	1.0525595319216028	0.29293463830843086
cg13709618	CD8.	disease:CD8._proportion	0.0061687472182113505	0.08840467602933233	0.9295823164924755
cg13709618	mono	(Intercept)	0.25386026904751674	21.67604703496459	8.510311813133059e-79
cg13709618	mono	disease	-0.011717748873860538	-1.070626027102752	0.2847356078251124
cg13709618	mono	sexF	0.00043661569315660547	0.11590553941502199	0.9077632591151485
cg13709618	mono	age	0.000371007291296853	2.5784689910604506	0.010143106950885262
cg13709618	mono	smoking_current	0.002410751957749528	0.5515699611777813	0.5814328751895083
cg13709618	mono	smoking_ex	0.0032456358776282793	0.759128189941726	0.4480514975231126
cg13709618	mono	smoking_occasional	-0.0012103178703030209	-0.1965929325306955	0.8442076467884717
cg13709618	mono	mono_proportion	-0.17483783504156222	-1.574392597722498	0.11588403965523474
cg13709618	mono	disease:mono_proportion	0.14256906258187602	0.9699308020069107	0.33244231261170043
cg13709618	Bcells	(Intercept)	0.2347622178389878	21.731212412803583	4.2463505163247754e-79
cg13709618	Bcells	disease	0.0023064705580940264	0.24560779649916545	0.8060635011428574
cg13709618	Bcells	sexF	0.0012504768739006861	0.3364342604379024	0.7366521687371999
cg13709618	Bcells	age	0.000348967506310243	2.429415559470635	0.015393500976763739
cg13709618	Bcells	smoking_current	0.002767912589558605	0.633716206434829	0.5264893158658912
cg13709618	Bcells	smoking_ex	0.00351203772100913	0.82062392578998	0.4121618223207103
cg13709618	Bcells	smoking_occasional	-0.0009517585809982318	-0.1541776953537195	0.8775175590055693
cg13709618	Bcells	Bcells_proportion	0.10280513819702641	1.1760480405734854	0.24000688740862322
cg13709618	Bcells	disease:Bcells_proportion	-0.052757951315392654	-0.3916909627177711	0.6954151434202707
cg13709618	NK	(Intercept)	0.23868263980438947	24.61193961111975	5.5582103809833894e-95
cg13709618	NK	disease	-0.006369112772041712	-0.8688590645470123	0.3852454125115031
cg13709618	NK	sexF	0.002667573941449268	0.7085343974403915	0.47886786774642587
cg13709618	NK	age	0.00029676170063220084	2.024852054733322	0.043291487410968506
cg13709618	NK	smoking_current	0.004297244816804545	0.9744253922950837	0.33020841262115186
cg13709618	NK	smoking_ex	0.0035600111382723338	0.8336895086867043	0.4047626957104079
cg13709618	NK	smoking_occasional	-0.0012300124579898144	-0.20019989064687893	0.8413869684169692
cg13709618	NK	NK_proportion	0.05183044455757931	0.9916618267915863	0.3217320913433145
cg13709618	NK	disease:NK_proportion	0.07908904081368362	0.9347304932537712	0.35027485705709416
cg13709618	Nue	(Intercept)	0.2606106349226421	16.133541332643404	1.7374636267229226e-49
cg13709618	Nue	disease	0.0026897981512075996	0.1366129553225329	0.8913791019268863
cg13709618	Nue	sexF	0.001469032363719283	0.3958858579488686	0.6923193434754666
cg13709618	Nue	age	0.00033129394147904845	2.303130971831575	0.02158678227130621
cg13709618	Nue	smoking_current	0.003025306828588776	0.6920448875551418	0.48915665027540123
cg13709618	Nue	smoking_ex	0.0033742710718048592	0.7881562442055715	0.4308930943833321
cg13709618	Nue	smoking_occasional	-0.0016641915362372915	-0.2703664616940259	0.7869642932789884
cg13709618	Nue	Nue_proportion	-0.03252781769802624	-1.371061732201329	0.17082962084765935
cg13709618	Nue	disease:Nue_proportion	-0.002484605264782753	-0.07583437699858689	0.939574235985563
cg13709618	Eos	(Intercept)	0.2430993934096981	26.95395169074475	5.9568773652798306e-108
cg13709618	Eos	disease	-0.003696359834365146	-1.0347377790192378	0.30117678835775574
cg13709618	Eos	sexF	0.0013650020807204153	0.36717678515859586	0.7136068474056896
cg13709618	Eos	age	0.00035826579518846155	2.4949142185168087	0.012846190517113606
cg13709618	Eos	smoking_current	0.0029627765215661807	0.6781920289739823	0.497891672615712
cg13709618	Eos	smoking_ex	0.003252429411477074	0.7587476208679026	0.4482790047327744
cg13709618	Eos	smoking_occasional	-0.0009327108824381909	-0.15138060964515448	0.8797225262866681
cg13709618	Eos	Eos_proportion	-0.13295675902923093	-1.2246814679574134	0.22113958805935727
cg13709618	Eos	disease:Eos_proportion	0.15692142183173702	1.1308570551244652	0.25853297802967046
cg24360459	CD4.	(Intercept)	0.08888395168933143	36.64947144930493	3.326144508809521e-160
cg24360459	CD4.	disease	0.0011289231547617032	0.6660377157111197	0.5056236578097975
cg24360459	CD4.	sexF	-0.002753498850399836	-3.1113894165507494	0.0019438015557453993
cg24360459	CD4.	age	2.457062485671053e-05	0.7219885749047328	0.4705615474947875
cg24360459	CD4.	smoking_current	-0.0002409943868509037	-0.2317452739342915	0.8168089142942109
cg24360459	CD4.	smoking_ex	-0.0005870118744317309	-0.5781017753246097	0.5633959381103448
cg24360459	CD4.	smoking_occasional	-7.554134235246898e-05	-0.051668650449962675	0.9588086156965823
cg24360459	CD4.	CD4._proportion	-0.017206654217411604	-1.7215546382451126	0.08562674866542576
cg24360459	CD4.	disease:CD4._proportion	0.012155915921063177	0.8105930814098088	0.4178965274057901
cg24360459	CD8.	(Intercept)	0.09047252017789977	38.372489575145345	4.527403786387051e-169
cg24360459	CD8.	disease	0.0028315867403259313	1.8651018158491515	0.06261820205288673
cg24360459	CD8.	sexF	-0.0025990101681186355	-2.997523749725993	0.0028258167464674127
cg24360459	CD8.	age	1.7183521267360972e-05	0.5135918547324114	0.6077121751545658
cg24360459	CD8.	smoking_current	-0.000341327161951607	-0.3351318886342351	0.7376338911814052
cg24360459	CD8.	smoking_ex	-0.0007762327952676091	-0.7764448227072814	0.4377692632728335
cg24360459	CD8.	smoking_occasional	4.216351289521558e-05	0.029357364334775635	0.9765886016408081
cg24360459	CD8.	CD8._proportion	-0.034931777780555374	-3.1860853896369496	0.00151127061201213
cg24360459	CD8.	disease:CD8._proportion	-0.014626501865027229	-0.8996604758598085	0.3686346463803477
cg24360459	mono	(Intercept)	0.08768179231777362	31.50824105849991	6.442716025393629e-133
cg24360459	mono	disease	7.291595856767684e-05	0.028037907081684455	0.9776405367568861
cg24360459	mono	sexF	-0.0028163749026196613	-3.1464780661540455	0.0017281096047525692
cg24360459	mono	age	2.706121231578508e-05	0.7915094581017248	0.42893593527102025
cg24360459	mono	smoking_current	-0.00034855681053147785	-0.33562248065677835	0.7372640344940072
cg24360459	mono	smoking_ex	-0.0006912704014390477	-0.6804444520585575	0.4964657488686496
cg24360459	mono	smoking_occasional	-0.0001071448007344081	-0.07324347631590424	0.9416349374380713
cg24360459	mono	mono_proportion	-0.01249200467641827	-0.4734118768307435	0.6360785533207824
cg24360459	mono	disease:mono_proportion	0.03735885094590086	1.069641783425491	0.2851782345288595
cg24360459	Bcells	(Intercept)	0.08787296658960381	34.23282350869529	1.5944615576256998e-147
cg24360459	Bcells	disease	0.0018519040843370128	0.8299356163278574	0.40688035625490004
cg24360459	Bcells	sexF	-0.0028600382763647857	-3.23838199208987	0.0012633725058616098
cg24360459	Bcells	age	2.6378618981203614e-05	0.7728595059095786	0.43988690611492687
cg24360459	Bcells	smoking_current	-0.00032015998630957577	-0.30849005996383144	0.7578084549586503
cg24360459	Bcells	smoking_ex	-0.0006862834378217493	-0.6748701210031055	0.4999986270679002
cg24360459	Bcells	smoking_occasional	-0.00020183993072770865	-0.13760477876219318	0.8905954580024622
cg24360459	Bcells	Bcells_proportion	-0.013780485339745283	-0.6634473050877788	0.5072797045002746
cg24360459	Bcells	disease:Bcells_proportion	0.012530312800576324	0.39151573476115187	0.6955445715194623
cg24360459	NK	(Intercept)	0.0884840849308149	38.44710801760096	1.885023373408406e-169
cg24360459	NK	disease	0.002136605402963603	1.2281975467038058	0.21981803733051508
cg24360459	NK	sexF	-0.0031496281532100052	-3.5251472433328903	0.0004530246644905927
cg24360459	NK	age	4.1974086584879594e-05	1.2068136270851053	0.22794361155909504
cg24360459	NK	smoking_current	-0.0006889883580784783	-0.6583303624057126	0.5105593324914016
cg24360459	NK	smoking_ex	-0.0007320309263723818	-0.7223637007961083	0.4703311009303902
cg24360459	NK	smoking_occasional	-0.00012008200249825039	-0.08235799267457873	0.9343874328539074
cg24360459	NK	NK_proportion	-0.022931321806833094	-1.84876306642653	0.06494665837451832
cg24360459	NK	disease:NK_proportion	0.0019273744278587353	0.09598639925902737	0.9235610052811907
cg24360459	Nue	(Intercept)	0.07414679034919805	19.602609673045446	1.483853809366896e-67
cg24360459	Nue	disease	0.006494143003153261	1.4085686164336695	0.15944164563812238
cg24360459	Nue	sexF	-0.0029197944967151905	-3.360275414053178	0.0008242831813259093
cg24360459	Nue	age	3.934658030747089e-05	1.1681432376219627	0.24317792732420282
cg24360459	Nue	smoking_current	-0.0005127740718354104	-0.5009274819577422	0.6165920045954638
cg24360459	Nue	smoking_ex	-0.000739417921896413	-0.7375751718895013	0.4610392288736491
cg24360459	Nue	smoking_occasional	4.765611966127303e-05	0.03306375319903366	0.973633913474377
cg24360459	Nue	Nue_proportion	0.022355298144783424	4.024079136317399	6.394083050603806e-05
cg24360459	Nue	disease:Nue_proportion	-0.00917479296938664	-1.1958837364937496	0.23217867430095493
cg24360459	Eos	(Intercept)	0.08720876733598001	40.80267162379831	2.5882949281250417e-181
cg24360459	Eos	disease	0.0024969645311548024	2.949567358231037	0.0032967413822327404
cg24360459	Eos	sexF	-0.0028848372078049953	-3.2745610690165625	0.0011145111617655594
cg24360459	Eos	age	2.7826130886175237e-05	0.8176980777504571	0.4138296999622748
cg24360459	Eos	smoking_current	-0.0002348908531609801	-0.22688708411045092	0.8205829918990307
cg24360459	Eos	smoking_ex	-0.0006234131999032987	-0.6136988903121712	0.5396293559935517
cg24360459	Eos	smoking_occasional	-5.158108375699538e-05	-0.035326739064317804	0.9718300643415279
cg24360459	Eos	Eos_proportion	-0.038331941964588924	-1.4899216456698499	0.1367306443647181
cg24360459	Eos	disease:Eos_proportion	0.012105320059579646	0.3681218836128137	0.7129023868007076
cg06535675	CD4.	(Intercept)	0.8997588378244783	267.6663233643479	0.0
cg06535675	CD4.	disease	-0.002656146318361193	-1.1306018413554453	0.258640349577036
cg06535675	CD4.	sexF	-0.0007401729269684099	-0.6034286387118011	0.5464344050380365
cg06535675	CD4.	age	8.703006645423817e-05	1.8450438422167532	0.06548657478370523
cg06535675	CD4.	smoking_current	-0.0011043214672863946	-0.766165734283735	0.44385626394318234
cg06535675	CD4.	smoking_ex	0.000665631088505609	0.4729489498423791	0.6364086183753872
cg06535675	CD4.	smoking_occasional	0.000881743843676602	0.4351190601608296	0.6636206647068826
cg06535675	CD4.	CD4._proportion	-0.026899783856338833	-1.9417638932771866	0.05259808184716046
cg06535675	CD4.	disease:CD4._proportion	0.021649783008460738	1.0415784940784263	0.2979949885246678
cg06535675	CD8.	(Intercept)	0.8952014011915023	268.4368713908857	0.0
cg06535675	CD8.	disease	0.0017955516393324293	0.8361586776792653	0.40337338714956983
cg06535675	CD8.	sexF	-0.0009434171045183681	-0.7692659799016677	0.4420152975245054
cg06535675	CD8.	age	8.945460225581678e-05	1.8902827809709537	0.05916543402424046
cg06535675	CD8.	smoking_current	-0.0011233741923945368	-0.7798076175725293	0.43578840472982094
cg06535675	CD8.	smoking_ex	0.0006631104766720054	0.46894577462352893	0.639265878490547
cg06535675	CD8.	smoking_occasional	0.0008380496416642071	0.41254197791161523	0.6800784600071611
cg06535675	CD8.	CD8._proportion	0.014773965160039811	0.9526906860909384	0.3411014885098843
cg06535675	CD8.	disease:CD8._proportion	-0.019151994823578558	-0.8328567553446786	0.40523190072234994
cg06535675	mono	(Intercept)	0.8923802423484929	231.5933654411218	0.0
cg06535675	mono	disease	0.002603441874514851	0.7229900415206196	0.469946467855363
cg06535675	mono	sexF	-0.0005402646689186526	-0.4359154253769701	0.6630430474714504
cg06535675	mono	age	8.215582360227353e-05	1.7354361537130363	0.08313824695683654
cg06535675	mono	smoking_current	-0.0010335115488317595	-0.7187108990500158	0.4725777383131471
cg06535675	mono	smoking_ex	0.0006130130840643483	0.43578862150249587	0.6631350070493076
cg06535675	mono	smoking_occasional	0.0008342479563298549	0.4118645619290128	0.6805746869774502
cg06535675	mono	mono_proportion	0.062035954020712825	1.6978991983580631	0.09000615382511339
cg06535675	mono	disease:mono_proportion	-0.0376777136354457	-0.7790957175386388	0.4362073175082968
cg06535675	Bcells	(Intercept)	0.9002409035616944	253.44971699028414	0.0
cg06535675	Bcells	disease	-0.0029697132921290594	-0.961802877610451	0.33650683481753974
cg06535675	Bcells	sexF	-0.0008732699954798759	-0.71457925698621	0.47512600645804803
cg06535675	Bcells	age	9.11038257604288e-05	1.9289934332019933	0.054167394615607115
cg06535675	Bcells	smoking_current	-0.0011764907744575472	-0.8192345965683526	0.4129533098016689
cg06535675	Bcells	smoking_ex	0.0004929148131314681	0.3502952018825131	0.7262308232786654
cg06535675	Bcells	smoking_occasional	0.000637498152110111	0.3140877470956897	0.7535553285537238
cg06535675	Bcells	Bcells_proportion	-0.05166860847934505	-1.7976880131771575	0.07269115941548011
cg06535675	Bcells	disease:Bcells_proportion	0.041532663985408835	0.9378270020249465	0.3486821891100156
cg06535675	NK	(Intercept)	0.894910970235293	279.86719961696764	0.0
cg06535675	NK	disease	0.0014983133825331603	0.619897975807385	0.5355425374887836
cg06535675	NK	sexF	-0.0006827027421708138	-0.5499500955443954	0.5825428086352866
cg06535675	NK	age	7.309680927680809e-05	1.512624143351394	0.130861939235692
cg06535675	NK	smoking_current	-0.0008872012614905729	-0.610137627224359	0.541984217712641
cg06535675	NK	smoking_ex	0.0006127753998774023	0.4352126032353292	0.6635528059291227
cg06535675	NK	smoking_occasional	0.0007184674329768091	0.354657031556521	0.7229617553869264
cg06535675	NK	NK_proportion	0.025270713121117682	1.466369170912017	0.14303209053115334
cg06535675	NK	disease:NK_proportion	-0.012191069748970523	-0.43697750451411665	0.66227301583366
cg06535675	Nue	(Intercept)	0.8972682496560402	168.16766216243894	0.0
cg06535675	Nue	disease	-0.00041645530217029186	-0.06403585406125546	0.9489613958983815
cg06535675	Nue	sexF	-0.0009058021419401071	-0.7390172611691724	0.4601637022143332
cg06535675	Nue	age	8.81712755149069e-05	1.8557303903820264	0.06394512464011635
cg06535675	Nue	smoking_current	-0.001201861489211635	-0.832342117898139	0.40552202993626674
cg06535675	Nue	smoking_ex	0.0005516697985260485	0.39011637099852164	0.6965784981146342
cg06535675	Nue	smoking_occasional	0.0007609481541343401	0.3742718734676184	0.7083243048569133
cg06535675	Nue	Nue_proportion	-0.0010538045367386427	-0.13447599326348617	0.89306788517478
cg06535675	Nue	disease:Nue_proportion	0.0009869672082878263	0.09119983664878457	0.9273619455408394
cg06535675	Eos	(Intercept)	0.896360574882241	301.7466781943606	0.0
cg06535675	Eos	disease	0.0005122566068443378	0.435376328490088	0.6634340416810967
cg06535675	Eos	sexF	-0.0009120854744352454	-0.7449011107555495	0.45660115765976506
cg06535675	Eos	age	8.706879166615737e-05	1.8409159889233166	0.06609014902842077
cg06535675	Eos	smoking_current	-0.0012497706481558986	-0.8685709264721991	0.385402935042772
cg06535675	Eos	smoking_ex	0.0005706564249160287	0.4041898047958369	0.686206308295171
cg06535675	Eos	smoking_occasional	0.0007026468900232093	0.3462434091536057	0.7292720128517851
cg06535675	Eos	Eos_proportion	0.03585420810176877	1.0027069881324457	0.31637595704730664
cg06535675	Eos	disease:Eos_proportion	-0.03431879558528003	-0.750894107166707	0.45298855455722953
cg13848568	CD4.	(Intercept)	0.0727993286045024	17.800844802284466	5.053540001220231e-58
cg13848568	CD4.	disease	0.0006443912495401393	0.22545140956232318	0.8216990952874788
cg13848568	CD4.	sexF	-0.0030965437890799266	-2.0749879317341358	0.03838109892971313
cg13848568	CD4.	age	-1.352517207664967e-05	-0.2356816672880195	0.8137540480282609
cg13848568	CD4.	smoking_current	-0.0003736477743099892	-0.2130763443792483	0.8313343280770109
cg13848568	CD4.	smoking_ex	-0.0010306271081039079	-0.6019048691192715	0.5474476703364426
cg13848568	CD4.	smoking_occasional	-0.0018592133935105093	-0.7541201380253426	0.4510506065402371
cg13848568	CD4.	CD4._proportion	0.0010688199282599545	0.06341584750832929	0.9494548944166751
cg13848568	CD4.	disease:CD4._proportion	0.015264130133979766	0.6036096075088079	0.5463141276131909
cg13848568	CD8.	(Intercept)	0.07905765104936702	19.787453696325393	1.5110249295209534e-68
cg13848568	CD8.	disease	-0.00034645290242394354	-0.13466650696499527	0.8929173075067109
cg13848568	CD8.	sexF	-0.002622844008465764	-1.7851299342771711	0.07470716241070671
cg13848568	CD8.	age	-2.4821644813642515e-05	-0.4378035067370654	0.6616743926150612
cg13848568	CD8.	smoking_current	-0.0003640163906691161	-0.21091553061593815	0.833019391432306
cg13848568	CD8.	smoking_ex	-0.0012656863560953366	-0.747114948398344	0.4552647602087404
cg13848568	CD8.	smoking_occasional	-0.0016048369501162742	-0.6594075368488711	0.5098680115819053
cg13848568	CD8.	CD8._proportion	-0.062091107241178646	-3.342018450663922	0.000879464281007064
cg13848568	CD8.	disease:CD8._proportion	0.00854034849568922	0.3099962781373047	0.7566633005008567
cg13848568	mono	(Intercept)	0.07826038202800047	16.740452310395895	1.4787748537575398e-52
cg13848568	mono	disease	-0.0010509277506215928	-0.24055054570625278	0.8099794494844224
cg13848568	mono	sexF	-0.0034775905732970704	-2.312720642464525	0.02104988669003728
cg13848568	mono	age	-5.2579896647184695e-06	-0.09154593653559982	0.9270870558341499
cg13848568	mono	smoking_current	-0.00045546887912382706	-0.26106380409104585	0.7941261228142769
cg13848568	mono	smoking_ex	-0.0010642164925457448	-0.6235699588211593	0.5331291334929025
cg13848568	mono	smoking_occasional	-0.0018483321610782864	-0.7521221024013603	0.4522503157904303
cg13848568	mono	mono_proportion	-0.07890870359313122	-1.7800918142818203	0.07552871681754343
cg13848568	mono	disease:mono_proportion	0.04447848342366111	0.7580630069387868	0.44868843787622836
cg13848568	Bcells	(Intercept)	0.07655524139121805	17.758809526314337	8.366556442855418e-58
cg13848568	Bcells	disease	0.0004115470283113309	0.10982390187689758	0.912582984409509
cg13848568	Bcells	sexF	-0.002967736663065096	-2.0009354507149535	0.04581533303660557
cg13848568	Bcells	age	-1.2508959819141107e-05	-0.21823338144108123	0.8273158787926767
cg13848568	Bcells	smoking_current	-0.00012253425175920473	-0.07030449802593283	0.9439729596660387
cg13848568	Bcells	smoking_ex	-0.000988782821885289	-0.5789873588404332	0.562798590852169
cg13848568	Bcells	smoking_occasional	-0.0017727591533629019	-0.7196604743882786	0.47199313767536466
cg13848568	Bcells	Bcells_proportion	-0.05403875100287922	-1.549168686235334	0.12182865015261957
cg13848568	Bcells	disease:Bcells_proportion	0.013958305480955661	0.2596997270614914	0.7951777636093149
cg13848568	NK	(Intercept)	0.07331484686140909	18.8883826846276	9.592749398863124e-64
cg13848568	NK	disease	0.0037610991856817664	1.2819261808911895	0.20032629202348945
cg13848568	NK	sexF	-0.003384575052100021	-2.2460863808344658	0.02503404682317014
cg13848568	NK	age	5.42930819741521e-08	0.0009255668129166848	0.9992617890550214
cg13848568	NK	smoking_current	-0.0005862063776097192	-0.33211375899803863	0.7399105919185438
cg13848568	NK	smoking_ex	-0.0009888419969230758	-0.5785724041156901	0.5630784495921536
cg13848568	NK	smoking_occasional	-0.0017151717724928103	-0.6974928811414643	0.4857441806569962
cg13848568	NK	NK_proportion	-0.00942917746779533	-0.4507443634496076	0.6523243525360822
cg13848568	NK	disease:NK_proportion	-0.030498751728287456	-0.9005959712145204	0.3681372371707454
cg13848568	Nue	(Intercept)	0.05556727684634237	8.676876218382844	3.264568261956259e-17
cg13848568	Nue	disease	0.006339334713493606	0.8121244670306812	0.4170179886460129
cg13848568	Nue	sexF	-0.003072061671144899	-2.088215284636463	0.03716763981589954
cg13848568	Nue	age	4.78850498944051e-06	0.0839676120044603	0.933108075727883
cg13848568	Nue	smoking_current	-0.000462991484795309	-0.2671434663133999	0.7894435677312218
cg13848568	Nue	smoking_ex	-0.0010571246576377025	-0.6228239020127913	0.5336190313553553
cg13848568	Nue	smoking_occasional	-0.0014487506373014542	-0.5936765088148585	0.5529353497576524
cg13848568	Nue	Nue_proportion	0.030127919881766975	3.2031549367482963	0.001425807183276793
cg13848568	Nue	disease:Nue_proportion	-0.011504722905890236	-0.8857101086382676	0.37610180825619954
cg13848568	Eos	(Intercept)	0.0736671130519718	20.575749501911712	8.397174929402852e-73
cg13848568	Eos	disease	0.0009743435872254494	0.6870868510341166	0.4922734383657331
cg13848568	Eos	sexF	-0.0030312813734898634	-2.0540527639796005	0.04037060292210219
cg13848568	Eos	age	-7.5722817381495716e-06	-0.13283743422752486	0.8943631236775502
cg13848568	Eos	smoking_current	1.624548052296844e-05	0.009367631350339122	0.9925286996138815
cg13848568	Eos	smoking_ex	-0.000883943625164364	-0.5194664140942077	0.603612637608826
cg13848568	Eos	smoking_occasional	-0.0014483870536294114	-0.592176655900896	0.5539385411152133
cg13848568	Eos	Eos_proportion	-0.11328243174803873	-2.6285650673620378	0.00877751010255951
cg13848568	Eos	disease:Eos_proportion	0.05164004827494144	0.9374660736614329	0.3488675923313824
cg20149137	CD4.	(Intercept)	0.06480629298963198	27.049889563948692	1.755788347252672e-108
cg20149137	CD4.	disease	0.000132399993320201	0.07907266215134214	0.9369992018549123
cg20149137	CD4.	sexF	-0.0016633917764510675	-1.902689738917169	0.05752334568773196
cg20149137	CD4.	age	-1.6970515134169393e-05	-0.5047927452429078	0.6138757648521019
cg20149137	CD4.	smoking_current	3.223636354871993e-05	0.03138007369737811	0.9749760798060898
cg20149137	CD4.	smoking_ex	-0.0014041132918691708	-1.3997920495490563	0.16205341647962954
cg20149137	CD4.	smoking_occasional	-0.0006297542644823386	-0.43603112638899655	0.6629591442531189
cg20149137	CD4.	CD4._proportion	-0.018702716855333333	-1.894231410614758	0.058638644981825215
cg20149137	CD4.	disease:CD4._proportion	0.002645178801010872	0.17855589543129127	0.858342150711959
cg20149137	CD8.	(Intercept)	0.06441015484997216	27.091462385968722	1.0342042374069928e-108
cg20149137	CD8.	disease	-0.00019328425410436055	-0.1262536572484743	0.8995702410024908
cg20149137	CD8.	sexF	-0.0017773793958296765	-2.032870025263763	0.04247216968602117
cg20149137	CD8.	age	-1.7553735497956233e-05	-0.520295811230752	0.603034851192895
cg20149137	CD8.	smoking_current	-0.00022920982827891024	-0.22317880961807698	0.8234665691628995
cg20149137	CD8.	smoking_ex	-0.0016350386959926163	-1.6218902506360866	0.10531251538948624
cg20149137	CD8.	smoking_occasional	-0.000819108173655608	-0.5655830057814657	0.5718727598302535
cg20149137	CD8.	CD8._proportion	-0.016476194561087284	-1.490281982338089	0.13663593170857122
cg20149137	CD8.	disease:CD8._proportion	0.011832033904843468	0.7217260693997462	0.4707228464883193
cg20149137	mono	(Intercept)	0.06332444119337771	23.020127569271903	3.5031613795633395e-86
cg20149137	mono	disease	0.003523952772529979	1.3708019113800163	0.1709105845435208
cg20149137	mono	sexF	-0.002042849386919505	-2.3088313508345393	0.021266213859131928
cg20149137	mono	age	-1.5069742694445104e-05	-0.4458988132323586	0.6558190544122396
cg20149137	mono	smoking_current	-0.00019711732219329295	-0.19201001432986484	0.8477944218466503
cg20149137	mono	smoking_ex	-0.0015289667607943664	-1.522524812231685	0.12836470931554933
cg20149137	mono	smoking_occasional	-0.000891571273274268	-0.6165602661692414	0.5377410175557316
cg20149137	mono	mono_proportion	-0.006280796664176119	-0.2407927263322562	0.8097918137454239
cg20149137	mono	disease:mono_proportion	-0.03343603636790188	-0.9684590402790269	0.33317592870513535
cg20149137	Bcells	(Intercept)	0.06285121904764866	24.78114162651342	6.424658152766233e-96
cg20149137	Bcells	disease	0.003346926298776125	1.5180715232255984	0.12948332245133606
cg20149137	Bcells	sexF	-0.0018513360458128117	-2.1215909733531504	0.0342504339999264
cg20149137	Bcells	age	-1.7349489856314545e-05	-0.5144644606759367	0.6071024438481274
cg20149137	Bcells	smoking_current	-8.114918051186943e-05	-0.07913679037601803	0.9369482146639172
cg20149137	Bcells	smoking_ex	-0.0014797619964824439	-1.4727489563736986	0.14130352910495814
cg20149137	Bcells	smoking_occasional	-0.0006582341377867459	-0.4541789497601441	0.6498518836433108
cg20149137	Bcells	Bcells_proportion	-0.0007556838580494646	-0.0368215645654033	0.9706386023104254
cg20149137	Bcells	disease:Bcells_proportion	-0.038453508664854204	-1.2160276569556514	0.22441649234650485
cg20149137	NK	(Intercept)	0.06383593154929099	27.96465031130341	1.5578347371651426e-113
cg20149137	NK	disease	0.0004228217362976721	0.2450455878630203	0.8064985937435564
cg20149137	NK	sexF	-0.0020165527615253103	-2.2754811718386567	0.023202237748461824
cg20149137	NK	age	-5.201580537477382e-06	-0.15077868708141964	0.8801971500040723
cg20149137	NK	smoking_current	-0.0003863909964289127	-0.37222426282877186	0.7098473930155684
cg20149137	NK	smoking_ex	-0.0015714432277641416	-1.5634027065418	0.11844535762365681
cg20149137	NK	smoking_occasional	-0.0007669551769052445	-0.5303267005998534	0.596066835518291
cg20149137	NK	NK_proportion	-0.01564948835904599	-1.2720318614638946	0.20381739240694965
cg20149137	NK	disease:NK_proportion	0.004047223451079016	0.20321065202910518	0.8390340819451065
cg20149137	Nue	(Intercept)	0.0545893618639807	14.437865828594413	3.527952534471138e-41
cg20149137	Nue	disease	0.0033173523594199443	0.7198155286030709	0.4718977173840514
cg20149137	Nue	sexF	-0.001881984894601208	-2.1667667866727567	0.030615789250717562
cg20149137	Nue	age	-6.955841587166482e-06	-0.20659139913944238	0.8363937732884863
cg20149137	Nue	smoking_current	-0.00027545509005285875	-0.2691987576590813	0.7878622957012476
cg20149137	Nue	smoking_ex	-0.0015707227637228886	-1.567434140873079	0.11750066695071391
cg20149137	Nue	smoking_occasional	-0.0006574963100626984	-0.4563522968058718	0.6482893397797815
cg20149137	Nue	Nue_proportion	0.014294638292500194	2.57414297387431	0.010269490565621596
cg20149137	Nue	disease:Nue_proportion	-0.0056996280646378775	-0.743211892965106	0.45762234967248583
cg20149137	Eos	(Intercept)	0.06291975798053044	29.675848920544045	6.134474002634244e-123
